City,date,Residential,new_cases_smoothed_per_million,gr_cases,new_deaths_smoothed_per_million,stringency_index,Workplaces,population_density,gdp_per_capita,aged_65_older,cardiovasc_death_rate,life_expectancy,time,group,z_stringency_index,z_cases
Tokyo,2020-03-28,13,0.756,12.941176470588237,0.023,40.74,-19,347.778,39002.223,27.049,79.37,84.63,43,Tokyo,-0.5122743904094212,NA
Tokyo,2020-03-29,14,0.907,10.358796296296296,0.026,40.74,-27,347.778,39002.223,27.049,79.37,84.63,44,Tokyo,-0.5122743904094212,NA
Tokyo,2020-03-30,10,0.968,4.929208180388044,0.027,40.74,-16,347.778,39002.223,27.049,79.37,84.63,45,Tokyo,-0.5122743904094212,NA
Tokyo,2020-03-31,10,1.172,12.693653173413294,0.028,40.74,-16,347.778,39002.223,27.049,79.37,84.63,46,Tokyo,-0.5122743904094212,NA
Tokyo,2020-04-01,13,1.379,12.416851441241686,0.03,40.74,-20,347.778,39002.223,27.049,79.37,84.63,47,Tokyo,-0.5122743904094212,NA
Tokyo,2020-04-02,12,1.584,11.16370808678501,0.032,40.74,-21,347.778,39002.223,27.049,79.37,84.63,48,Tokyo,-0.5122743904094212,NA
Tokyo,2020-04-03,14,1.834,11.923349893541518,0.032,43.52,-22,347.778,39002.223,27.049,79.37,84.63,49,Tokyo,-0.4571921449495262,NA
Tokyo,2020-04-04,13,2.03,11.76284083703234,0.035,43.52,-25,347.778,39002.223,27.049,79.37,84.63,50,Tokyo,-0.4571921449495262,NA
Tokyo,2020-04-05,12,2.224,9.957446808510637,0.034,43.52,-27,347.778,39002.223,27.049,79.37,84.63,51,Tokyo,-0.4571921449495262,NA
Tokyo,2020-04-06,12,2.382,6.037151702786378,0.035,43.52,-22,347.778,39002.223,27.049,79.37,84.63,52,Tokyo,-0.4571921449495262,NA
Tokyo,2020-04-07,15,2.519,9.124087591240876,0.035,45.37,-27,347.778,39002.223,27.049,79.37,84.63,53,Tokyo,-0.4205366938341285,NA
Tokyo,2020-04-08,18,2.807,11.928651059085842,0.037,45.37,-35,347.778,39002.223,27.049,79.37,84.63,54,Tokyo,-0.4205366938341285,NA
Tokyo,2020-04-09,21,3.158,11.832669322709163,0.043,45.37,-38,347.778,39002.223,27.049,79.37,84.63,55,Tokyo,-0.4205366938341285,NA
Tokyo,2020-04-10,23,3.497,11.328820805130032,0.05,45.37,-39,347.778,39002.223,27.049,79.37,84.63,56,Tokyo,-0.4205366938341285,NA
Tokyo,2020-04-11,17,3.87,11.216,0.058,45.37,-37,347.778,39002.223,27.049,79.37,84.63,57,Tokyo,-0.4205366938341285,NA
Tokyo,2020-04-12,15,4.063,7.509710832973673,0.061,45.37,-38,347.778,39002.223,27.049,79.37,84.63,58,Tokyo,-0.4205366938341285,NA
Tokyo,2020-04-13,25,4.137,4.014452027298273,0.068,45.37,-43,347.778,39002.223,27.049,79.37,84.63,59,Tokyo,-0.4205366938341285,NA
Tokyo,2020-04-14,23,4.283,6.483983018139715,0.081,45.37,-44,347.778,39002.223,27.049,79.37,84.63,60,Tokyo,-0.4205366938341285,NA
Tokyo,2020-04-15,23,4.309,6.741573033707865,0.091,45.37,-45,347.778,39002.223,27.049,79.37,84.63,61,Tokyo,-0.4205366938341285,NA
Tokyo,2020-04-16,24,4.274,6.3723825693265415,0.103,47.22,-46,347.778,39002.223,27.049,79.37,84.63,62,Tokyo,-0.38388124271873075,NA
Tokyo,2020-04-17,26,4.188,5.958714620131943,0.104,47.22,-46,347.778,39002.223,27.049,79.37,84.63,63,Tokyo,-0.38388124271873075,NA
Tokyo,2020-04-18,22,4.063,5.9248845149628435,0.111,47.22,-44,347.778,39002.223,27.049,79.37,84.63,64,Tokyo,-0.38388124271873075,NA
Tokyo,2020-04-19,13,3.887,3.4698521046643913,0.122,47.22,-36,347.778,39002.223,27.049,79.37,84.63,65,Tokyo,-0.38388124271873075,NA
Tokyo,2020-04-20,25,3.936,3.151914971596115,0.134,47.22,-46,347.778,39002.223,27.049,79.37,84.63,66,Tokyo,-0.38388124271873075,NA
Tokyo,2020-04-21,24,3.8,3.4020252265055957,0.15,47.22,-47,347.778,39002.223,27.049,79.37,84.63,67,Tokyo,-0.38388124271873075,NA
Tokyo,2020-04-22,25,3.617,3.4017696074220427,0.155,47.22,-48,347.778,39002.223,27.049,79.37,84.63,68,Tokyo,-0.38388124271873075,NA
Tokyo,2020-04-23,25,3.469,3.5889341197972913,0.166,47.22,-48,347.778,39002.223,27.049,79.37,84.63,69,Tokyo,-0.38388124271873075,NA
Tokyo,2020-04-24,27,3.271,3.0876573903280136,0.162,47.22,-46,347.778,39002.223,27.049,79.37,84.63,70,Tokyo,-0.38388124271873075,NA
Tokyo,2020-04-25,18,2.98,2.5828535864322393,0.162,47.22,-39,347.778,39002.223,27.049,79.37,84.63,71,Tokyo,-0.38388124271873075,NA
Tokyo,2020-04-26,15,2.814,1.6608524192325194,0.158,47.22,-39,347.778,39002.223,27.049,79.37,84.63,72,Tokyo,-0.38388124271873075,NA
Tokyo,2020-04-27,25,2.618,1.2756434166355837,0.16,47.22,-46,347.778,39002.223,27.049,79.37,84.63,73,Tokyo,-0.38388124271873075,NA
Tokyo,2020-04-28,24,2.506,2.0919269298762524,0.15,47.22,-47,347.778,39002.223,27.049,79.37,84.63,74,Tokyo,-0.38388124271873075,NA
Tokyo,2020-04-29,32,2.303,1.5584415584415585,0.148,47.22,-78,347.778,39002.223,27.049,79.37,84.63,75,Tokyo,-0.38388124271873075,NA
Tokyo,2020-04-30,26,2.05,1.4776925262858767,0.147,47.22,-50,347.778,39002.223,27.049,79.37,84.63,76,Tokyo,-0.38388124271873075,NA
Tokyo,2020-05-01,28,1.925,1.9182301876225147,0.169,47.22,-51,347.778,39002.223,27.049,79.37,84.63,77,Tokyo,-0.38388124271873075,NA
Tokyo,2020-05-02,19,1.892,2.081329853001786,0.177,47.22,-41,347.778,39002.223,27.049,79.37,84.63,78,Tokyo,-0.38388124271873075,NA
Tokyo,2020-05-03,15,1.87,1.3458044546127448,0.186,47.22,-40,347.778,39002.223,27.049,79.37,84.63,79,Tokyo,-0.38388124271873075,NA
Tokyo,2020-05-04,36,1.867,1.1154637806254566,0.186,47.22,-80,347.778,39002.223,27.049,79.37,84.63,80,Tokyo,-0.38388124271873075,NA
Tokyo,2020-05-05,36,1.687,0.820802416442314,0.177,47.22,-81,347.778,39002.223,27.049,79.37,84.63,81,Tokyo,-0.38388124271873075,NA
Tokyo,2020-05-06,37,1.558,0.6578090399895793,0.171,47.22,-80,347.778,39002.223,27.049,79.37,84.63,82,Tokyo,-0.38388124271873075,NA
Tokyo,2020-05-07,22,1.433,0.6340989970883208,0.154,47.22,-42,347.778,39002.223,27.049,79.37,84.63,83,Tokyo,-0.38388124271873075,NA
Tokyo,2020-05-08,25,1.222,0.5593776120362631,0.14,47.22,-43,347.778,39002.223,27.049,79.37,84.63,84,Tokyo,-0.38388124271873075,NA
Tokyo,2020-05-09,17,1.01,0.7352941176470588,0.133,47.22,-33,347.778,39002.223,27.049,79.37,84.63,85,Tokyo,-0.38388124271873075,NA
Tokyo,2020-05-10,14,0.862,0.43795620437956206,0.12,47.22,-34,347.778,39002.223,27.049,79.37,84.63,86,Tokyo,-0.38388124271873075,NA
Tokyo,2020-05-11,21,0.714,0.2338220424671385,0.116,47.22,-40,347.778,39002.223,27.049,79.37,84.63,87,Tokyo,-0.38388124271873075,NA
Tokyo,2020-05-12,23,0.671,0.5485152260261018,0.129,47.22,-44,347.778,39002.223,27.049,79.37,84.63,88,Tokyo,-0.38388124271873075,NA
Tokyo,2020-05-13,23,0.613,0.3135189365437672,0.137,47.22,-44,347.778,39002.223,27.049,79.37,84.63,89,Tokyo,-0.38388124271873075,NA
Tokyo,2020-05-14,23,0.613,0.612576572071509,0.141,40.74,-44,347.778,39002.223,27.049,79.37,84.63,90,Tokyo,-0.5122743904094212,NA
Tokyo,2020-05-15,25,0.574,0.3230616302186879,0.142,40.74,-43,347.778,39002.223,27.049,79.37,84.63,91,Tokyo,-0.5122743904094212,NA
Tokyo,2020-05-16,19,0.505,0.3344067376764924,0.14,40.74,-37,347.778,39002.223,27.049,79.37,84.63,92,Tokyo,-0.5122743904094212,NA
Tokyo,2020-05-17,12,0.454,0.148129860511048,0.137,40.74,-31,347.778,39002.223,27.049,79.37,84.63,93,Tokyo,-0.5122743904094212,NA
Tokyo,2020-05-18,22,0.45,0.20337729569826205,0.125,40.74,-41,347.778,39002.223,27.049,79.37,84.63,94,Tokyo,-0.5122743904094212,NA
Tokyo,2020-05-19,25,0.383,0.1722123131803924,0.111,40.74,-45,347.778,39002.223,27.049,79.37,84.63,95,Tokyo,-0.5122743904094212,NA
Tokyo,2020-05-20,23,0.365,0.20875544913120891,0.104,40.74,-43,347.778,39002.223,27.049,79.37,84.63,96,Tokyo,-0.5122743904094212,NA
Tokyo,2020-05-21,24,0.3,0.2512100974205012,0.095,40.74,-43,347.778,39002.223,27.049,79.37,84.63,97,Tokyo,-0.5122743904094212,NA
Tokyo,2020-05-22,25,0.268,0.14056961251680725,0.086,40.74,-41,347.778,39002.223,27.049,79.37,84.63,98,Tokyo,-0.5122743904094212,NA
Tokyo,2020-05-23,16,0.235,0.15257857796765334,0.076,40.74,-31,347.778,39002.223,27.049,79.37,84.63,99,Tokyo,-0.5122743904094212,NA
Tokyo,2020-05-24,12,0.254,0.24984765386959173,0.073,40.74,-29,347.778,39002.223,27.049,79.37,84.63,100,Tokyo,-0.5122743904094212,NA
Tokyo,2020-05-25,20,0.241,0.12765181447936294,0.069,31.48,-38,347.778,39002.223,27.049,79.37,84.63,101,Tokyo,-0.6957497835600067,NA
Tokyo,2020-05-26,21,0.243,0.1821272462360369,0.066,34.26,-39,347.778,39002.223,27.049,79.37,84.63,102,Tokyo,-0.6406675381001118,NA
Tokyo,2020-05-27,19,0.234,0.15755665979881225,0.059,34.26,-38,347.778,39002.223,27.049,79.37,84.63,103,Tokyo,-0.6406675381001118,NA
Tokyo,2020-05-28,20,0.267,0.42352371732817035,0.062,34.26,-37,347.778,39002.223,27.049,79.37,84.63,104,Tokyo,-0.6406675381001118,NA
Tokyo,2020-05-29,20,0.325,0.4518616700807326,0.058,34.26,-35,347.778,39002.223,27.049,79.37,84.63,105,Tokyo,-0.6406675381001118,NA
Tokyo,2020-05-30,12,0.346,0.2579019972410484,0.055,34.26,-24,347.778,39002.223,27.049,79.37,84.63,106,Tokyo,-0.6406675381001118,NA
Tokyo,2020-05-31,10,0.339,0.20938023450586263,0.052,34.26,-22,347.778,39002.223,27.049,79.37,84.63,107,Tokyo,-0.6406675381001118,NA
Tokyo,2020-06-01,15,0.356,0.21491254253477404,0.047,28.7,-26,347.778,39002.223,27.049,79.37,84.63,108,Tokyo,-0.7508320290199018,NA
Tokyo,2020-06-02,15,0.378,0.297849526419253,0.044,28.7,-28,347.778,39002.223,27.049,79.37,84.63,109,Tokyo,-0.7508320290199018,NA
Tokyo,2020-06-03,15,0.383,0.17817901051256163,0.04,28.7,-29,347.778,39002.223,27.049,79.37,84.63,110,Tokyo,-0.7508320290199018,NA
Tokyo,2020-06-04,16,0.354,0.26086440979427283,0.034,28.7,-29,347.778,39002.223,27.049,79.37,84.63,111,Tokyo,-0.7508320290199018,NA
Tokyo,2020-06-05,17,0.322,0.2779256105493466,0.033,28.7,-28,347.778,39002.223,27.049,79.37,84.63,112,Tokyo,-0.7508320290199018,NA
Tokyo,2020-06-06,11,0.321,0.24767071588630735,0.024,28.7,-22,347.778,39002.223,27.049,79.37,84.63,113,Tokyo,-0.7508320290199018,NA
Tokyo,2020-06-07,8,0.325,0.22941176470588237,0.021,28.7,-19,347.778,39002.223,27.049,79.37,84.63,114,Tokyo,-0.7508320290199018,NA
Tokyo,2020-06-08,14,0.308,0.12324666940548154,0.024,28.7,-25,347.778,39002.223,27.049,79.37,84.63,115,Tokyo,-0.7508320290199018,NA
Tokyo,2020-06-09,15,0.309,0.29894490035169985,0.02,28.7,-27,347.778,39002.223,27.049,79.37,84.63,116,Tokyo,-0.7508320290199018,NA
Tokyo,2020-06-10,14,0.315,0.20454678277131672,0.019,28.7,-27,347.778,39002.223,27.049,79.37,84.63,117,Tokyo,-0.7508320290199018,NA
Tokyo,2020-06-11,16,0.312,0.23912282748162839,0.012,28.7,-28,347.778,39002.223,27.049,79.37,84.63,118,Tokyo,-0.7508320290199018,NA
Tokyo,2020-06-12,16,0.33,0.3665561179961599,0.009,28.7,-27,347.778,39002.223,27.049,79.37,84.63,119,Tokyo,-0.7508320290199018,NA
Tokyo,2020-06-13,13,0.331,0.24927536231884057,0.014,28.7,-24,347.778,39002.223,27.049,79.37,84.63,120,Tokyo,-0.7508320290199018,NA
Tokyo,2020-06-14,9,0.373,0.43948418435205,0.011,28.7,-18,347.778,39002.223,27.049,79.37,84.63,121,Tokyo,-0.7508320290199018,NA
Tokyo,2020-06-15,12,0.428,0.4030168691346652,0.01,28.7,-23,347.778,39002.223,27.049,79.37,84.63,122,Tokyo,-0.7508320290199018,NA
Tokyo,2020-06-16,13,0.421,0.2580423189403062,0.016,28.7,-25,347.778,39002.223,27.049,79.37,84.63,123,Tokyo,-0.7508320290199018,NA
Tokyo,2020-06-17,13,0.434,0.263097689315946,0.015,28.7,-26,347.778,39002.223,27.049,79.37,84.63,124,Tokyo,-0.7508320290199018,NA
Tokyo,2020-06-18,13,0.453,0.33086138049058755,0.015,28.7,-26,347.778,39002.223,27.049,79.37,84.63,125,Tokyo,-0.7508320290199018,NA
Tokyo,2020-06-19,16,0.461,0.39799863543325,0.03,28.7,-27,347.778,39002.223,27.049,79.37,84.63,126,Tokyo,-0.7508320290199018,NA
Tokyo,2020-06-20,6,0.488,0.37943141918677087,0.032,28.7,-16,347.778,39002.223,27.049,79.37,84.63,127,Tokyo,-0.7508320290199018,NA
Tokyo,2020-06-21,6,0.464,0.31029619181946405,0.032,25.93,-15,347.778,39002.223,27.049,79.37,84.63,128,Tokyo,-0.8057161369062,NA
Tokyo,2020-06-22,13,0.43,0.22497187851518563,0.029,25.93,-24,347.778,39002.223,27.049,79.37,84.63,129,Tokyo,-0.8057161369062,NA
Tokyo,2020-06-23,12,0.446,0.33108866442199775,0.035,25.93,-25,347.778,39002.223,27.049,79.37,84.63,130,Tokyo,-0.8057161369062,NA
Tokyo,2020-06-24,12,0.489,0.4698249342804407,0.036,25.93,-24,347.778,39002.223,27.049,79.37,84.63,131,Tokyo,-0.8057161369062,NA
Tokyo,2020-06-25,13,0.527,0.5121638924455826,0.041,25.93,-24,347.778,39002.223,27.049,79.37,84.63,132,Tokyo,-0.8057161369062,NA
Tokyo,2020-06-26,13,0.569,0.5926336194959845,0.023,25.93,-24,347.778,39002.223,27.049,79.37,84.63,133,Tokyo,-0.8057161369062,NA
Tokyo,2020-06-27,7,0.598,0.5065521418345997,0.018,25.93,-16,347.778,39002.223,27.049,79.37,84.63,134,Tokyo,-0.8057161369062,NA
Tokyo,2020-06-28,8,0.662,0.6135641503232169,0.019,25.93,-16,347.778,39002.223,27.049,79.37,84.63,135,Tokyo,-0.8057161369062,NA
Tokyo,2020-06-29,10,0.741,0.5989328106283349,0.019,25.93,-21,347.778,39002.223,27.049,79.37,84.63,136,Tokyo,-0.8057161369062,NA
Tokyo,2020-06-30,13,0.831,0.7523273435808616,0.008,25.93,-22,347.778,39002.223,27.049,79.37,84.63,137,Tokyo,-0.8057161369062,NA
Osaka,2020-02-15,1,0.034,NA,0.001,19.44,3,347.778,39002.223,27.049,79.37,84.63,1,Osaka,-0.9343074221704873,NA
Osaka,2020-02-16,3,0.041,11.11111111111111,0.001,19.44,-3,347.778,39002.223,27.049,79.37,84.63,2,Osaka,-0.9343074221704873,NA
Osaka,2020-02-17,1,0.046,11.666666666666666,0.001,19.44,2,347.778,39002.223,27.049,79.37,84.63,3,Osaka,-0.9343074221704873,NA
Osaka,2020-02-18,1,0.059,17.91044776119403,0.002,19.44,-1,347.778,39002.223,27.049,79.37,84.63,4,Osaka,-0.9343074221704873,NA
Osaka,2020-02-19,1,0.064,7.59493670886076,0.002,19.44,0,347.778,39002.223,27.049,79.37,84.63,5,Osaka,-0.9343074221704873,NA
Osaka,2020-02-20,1,0.07,11.76470588235294,0.001,25,0,347.778,39002.223,27.049,79.37,84.63,6,Osaka,-0.8241429312506974,NA
Osaka,2020-02-21,1,0.078,17.894736842105264,0.001,25,0,347.778,39002.223,27.049,79.37,84.63,7,Osaka,-0.8241429312506974,NA
Osaka,2020-02-22,3,0.094,22.321428571428573,0.001,25,-4,347.778,39002.223,27.049,79.37,84.63,8,Osaka,-0.8241429312506974,NA
Osaka,2020-02-23,0,0.101,8.75912408759124,0.001,25,0,347.778,39002.223,27.049,79.37,84.63,9,Osaka,-0.8241429312506974,NA
Osaka,2020-02-24,15,0.105,7.38255033557047,0.001,25,-59,347.778,39002.223,27.049,79.37,84.63,10,Osaka,-0.8241429312506974,NA
Osaka,2020-02-25,1,0.106,8.125,0.001,34.26,1,347.778,39002.223,27.049,79.37,84.63,11,Osaka,-0.6406675381001118,NA
Osaka,2020-02-26,1,0.121,10.982658959537572,0.001,34.26,1,347.778,39002.223,27.049,79.37,84.63,12,Osaka,-0.6406675381001118,NA
Osaka,2020-02-27,2,0.139,13.541666666666666,0.002,34.26,0,347.778,39002.223,27.049,79.37,84.63,13,Osaka,-0.6406675381001118,NA
Osaka,2020-02-28,2,0.14,8.256880733944955,0.003,34.26,1,347.778,39002.223,27.049,79.37,84.63,14,Osaka,-0.6406675381001118,NA
Osaka,2020-02-29,5,0.122,3.8135593220338984,0.005,34.26,2,347.778,39002.223,27.049,79.37,84.63,15,Osaka,-0.6406675381001118,NA
Osaka,2020-03-01,3,0.124,5.714285714285714,0.005,34.26,1,347.778,39002.223,27.049,79.37,84.63,16,Osaka,-0.6406675381001118,NA
Osaka,2020-03-02,3,0.133,7.335907335907336,0.005,43.52,0,347.778,39002.223,27.049,79.37,84.63,17,Osaka,-0.4571921449495262,NA
Osaka,2020-03-03,3,0.141,7.1942446043165464,0.003,43.52,-3,347.778,39002.223,27.049,79.37,84.63,18,Osaka,-0.4571921449495262,NA
Osaka,2020-03-04,6,0.159,11.74496644295302,0.005,43.52,-5,347.778,39002.223,27.049,79.37,84.63,19,Osaka,-0.4571921449495262,NA
Osaka,2020-03-05,4,0.166,9.60960960960961,0.003,43.52,-4,347.778,39002.223,27.049,79.37,84.63,20,Osaka,-0.4571921449495262,NA
Osaka,2020-03-06,4,0.208,15.068493150684931,0.002,43.52,-4,347.778,39002.223,27.049,79.37,84.63,21,Osaka,-0.4571921449495262,NA
Osaka,2020-03-07,5,0.25,10.952380952380953,0.001,43.52,-5,347.778,39002.223,27.049,79.37,84.63,22,Osaka,-0.4571921449495262,NA
Osaka,2020-03-08,6,0.271,7.081545064377683,0.002,43.52,-7,347.778,39002.223,27.049,79.37,84.63,23,Osaka,-0.4571921449495262,NA
Osaka,2020-03-09,3,0.281,5.61122244488978,0.005,40.74,-2,347.778,39002.223,27.049,79.37,84.63,24,Osaka,-0.5122743904094212,NA
Osaka,2020-03-10,6,0.324,11.005692599620494,0.008,40.74,-6,347.778,39002.223,27.049,79.37,84.63,25,Osaka,-0.5122743904094212,NA
Osaka,2020-03-11,4,0.347,9.401709401709402,0.009,40.74,-4,347.778,39002.223,27.049,79.37,84.63,26,Osaka,-0.5122743904094212,NA
Osaka,2020-03-12,3,0.374,8.75,0.014,40.74,-4,347.778,39002.223,27.049,79.37,84.63,27,Osaka,-0.5122743904094212,NA
Osaka,2020-03-13,4,0.354,5.316091954022988,0.016,40.74,-5,347.778,39002.223,27.049,79.37,84.63,28,Osaka,-0.5122743904094212,NA
Osaka,2020-03-14,7,0.372,8.458390177353342,0.017,40.74,-8,347.778,39002.223,27.049,79.37,84.63,29,Osaka,-0.5122743904094212,NA
Osaka,2020-03-15,4,0.369,3.89937106918239,0.018,40.74,-4,347.778,39002.223,27.049,79.37,84.63,30,Osaka,-0.5122743904094212,NA
Osaka,2020-03-16,4,0.357,2.0581113801452786,0.023,40.74,-3,347.778,39002.223,27.049,79.37,84.63,31,Osaka,-0.5122743904094212,NA
Osaka,2020-03-17,3,0.348,5.931198102016608,0.019,40.74,-4,347.778,39002.223,27.049,79.37,84.63,32,Osaka,-0.5122743904094212,NA
Osaka,2020-03-18,3,0.325,3.9193729003359463,0.019,40.74,-4,347.778,39002.223,27.049,79.37,84.63,33,Osaka,-0.5122743904094212,NA
Osaka,2020-03-19,2,0.307,4.310344827586207,0.016,40.74,-4,347.778,39002.223,27.049,79.37,84.63,34,Osaka,-0.5122743904094212,NA
Osaka,2020-03-20,17,0.326,5.578512396694215,0.015,40.74,-58,347.778,39002.223,27.049,79.37,84.63,35,Osaka,-0.5122743904094212,NA
Osaka,2020-03-21,4,0.298,3.6203522504892365,0.016,40.74,-9,347.778,39002.223,27.049,79.37,84.63,36,Osaka,-0.5122743904094212,NA
Osaka,2020-03-22,3,0.314,4.2492917847025495,0.018,40.74,-5,347.778,39002.223,27.049,79.37,84.63,37,Osaka,-0.5122743904094212,NA
Osaka,2020-03-23,3,0.34,3.6231884057971016,0.012,40.74,-2,347.778,39002.223,27.049,79.37,84.63,38,Osaka,-0.5122743904094212,NA
Osaka,2020-03-24,3,0.366,6.381118881118882,0.014,40.74,-4,347.778,39002.223,27.049,79.37,84.63,39,Osaka,-0.5122743904094212,NA
Osaka,2020-03-25,3,0.436,7.970419063270337,0.015,40.74,-4,347.778,39002.223,27.049,79.37,84.63,40,Osaka,-0.5122743904094212,NA
Osaka,2020-03-26,3,0.506,7.76255707762557,0.016,40.74,-5,347.778,39002.223,27.049,79.37,84.63,41,Osaka,-0.5122743904094212,NA
Osaka,2020-03-27,6,0.574,8.050847457627118,0.021,40.74,-7,347.778,39002.223,27.049,79.37,84.63,42,Osaka,-0.5122743904094212,NA
Osaka,2020-03-28,7,0.756,12.941176470588237,0.023,40.74,-8,347.778,39002.223,27.049,79.37,84.63,43,Osaka,-0.5122743904094212,NA
Osaka,2020-03-29,6,0.907,10.358796296296296,0.026,40.74,-7,347.778,39002.223,27.049,79.37,84.63,44,Osaka,-0.5122743904094212,NA
Osaka,2020-03-30,5,0.968,4.929208180388044,0.027,40.74,-6,347.778,39002.223,27.049,79.37,84.63,45,Osaka,-0.5122743904094212,NA
Osaka,2020-03-31,4,1.172,12.693653173413294,0.028,40.74,-6,347.778,39002.223,27.049,79.37,84.63,46,Osaka,-0.5122743904094212,NA
Osaka,2020-04-01,7,1.379,12.416851441241686,0.03,40.74,-9,347.778,39002.223,27.049,79.37,84.63,47,Osaka,-0.5122743904094212,NA
Osaka,2020-04-02,6,1.584,11.16370808678501,0.032,40.74,-9,347.778,39002.223,27.049,79.37,84.63,48,Osaka,-0.5122743904094212,NA
Osaka,2020-04-03,7,1.834,11.923349893541518,0.032,43.52,-10,347.778,39002.223,27.049,79.37,84.63,49,Osaka,-0.4571921449495262,NA
Osaka,2020-04-04,8,2.03,11.76284083703234,0.035,43.52,-14,347.778,39002.223,27.049,79.37,84.63,50,Osaka,-0.4571921449495262,NA
Osaka,2020-04-05,7,2.224,9.957446808510637,0.034,43.52,-14,347.778,39002.223,27.049,79.37,84.63,51,Osaka,-0.4571921449495262,NA
Osaka,2020-04-06,6,2.382,6.037151702786378,0.035,43.52,-9,347.778,39002.223,27.049,79.37,84.63,52,Osaka,-0.4571921449495262,NA
Osaka,2020-04-07,7,2.519,9.124087591240876,0.035,45.37,-13,347.778,39002.223,27.049,79.37,84.63,53,Osaka,-0.4205366938341285,NA
Osaka,2020-04-08,10,2.807,11.928651059085842,0.037,45.37,-18,347.778,39002.223,27.049,79.37,84.63,54,Osaka,-0.4205366938341285,NA
Osaka,2020-04-09,11,3.158,11.832669322709163,0.043,45.37,-20,347.778,39002.223,27.049,79.37,84.63,55,Osaka,-0.4205366938341285,NA
Osaka,2020-04-10,13,3.497,11.328820805130032,0.05,45.37,-21,347.778,39002.223,27.049,79.37,84.63,56,Osaka,-0.4205366938341285,NA
Osaka,2020-04-11,13,3.87,11.216,0.058,45.37,-28,347.778,39002.223,27.049,79.37,84.63,57,Osaka,-0.4205366938341285,NA
Osaka,2020-04-12,14,4.063,7.509710832973673,0.061,45.37,-32,347.778,39002.223,27.049,79.37,84.63,58,Osaka,-0.4205366938341285,NA
Osaka,2020-04-13,14,4.137,4.014452027298273,0.068,45.37,-23,347.778,39002.223,27.049,79.37,84.63,59,Osaka,-0.4205366938341285,NA
Osaka,2020-04-14,13,4.283,6.483983018139715,0.081,45.37,-25,347.778,39002.223,27.049,79.37,84.63,60,Osaka,-0.4205366938341285,NA
Osaka,2020-04-15,13,4.309,6.741573033707865,0.091,45.37,-26,347.778,39002.223,27.049,79.37,84.63,61,Osaka,-0.4205366938341285,NA
Osaka,2020-04-16,14,4.274,6.3723825693265415,0.103,47.22,-27,347.778,39002.223,27.049,79.37,84.63,62,Osaka,-0.38388124271873075,NA
Osaka,2020-04-17,16,4.188,5.958714620131943,0.104,47.22,-28,347.778,39002.223,27.049,79.37,84.63,63,Osaka,-0.38388124271873075,NA
Osaka,2020-04-18,16,4.063,5.9248845149628435,0.111,47.22,-31,347.778,39002.223,27.049,79.37,84.63,64,Osaka,-0.38388124271873075,NA
Osaka,2020-04-19,12,3.887,3.4698521046643913,0.122,47.22,-30,347.778,39002.223,27.049,79.37,84.63,65,Osaka,-0.38388124271873075,NA
Osaka,2020-04-20,15,3.936,3.151914971596115,0.134,47.22,-26,347.778,39002.223,27.049,79.37,84.63,66,Osaka,-0.38388124271873075,NA
Osaka,2020-04-21,15,3.8,3.4020252265055957,0.15,47.22,-29,347.778,39002.223,27.049,79.37,84.63,67,Osaka,-0.38388124271873075,NA
Osaka,2020-04-22,15,3.617,3.4017696074220427,0.155,47.22,-30,347.778,39002.223,27.049,79.37,84.63,68,Osaka,-0.38388124271873075,NA
Osaka,2020-04-23,16,3.469,3.5889341197972913,0.166,47.22,-30,347.778,39002.223,27.049,79.37,84.63,69,Osaka,-0.38388124271873075,NA
Osaka,2020-04-24,17,3.271,3.0876573903280136,0.162,47.22,-29,347.778,39002.223,27.049,79.37,84.63,70,Osaka,-0.38388124271873075,NA
Osaka,2020-04-25,15,2.98,2.5828535864322393,0.162,47.22,-30,347.778,39002.223,27.049,79.37,84.63,71,Osaka,-0.38388124271873075,NA
Osaka,2020-04-26,13,2.814,1.6608524192325194,0.158,47.22,-31,347.778,39002.223,27.049,79.37,84.63,72,Osaka,-0.38388124271873075,NA
Osaka,2020-04-27,15,2.618,1.2756434166355837,0.16,47.22,-27,347.778,39002.223,27.049,79.37,84.63,73,Osaka,-0.38388124271873075,NA
Osaka,2020-04-28,14,2.506,2.0919269298762524,0.15,47.22,-29,347.778,39002.223,27.049,79.37,84.63,74,Osaka,-0.38388124271873075,NA
Osaka,2020-04-29,24,2.303,1.5584415584415585,0.148,47.22,-69,347.778,39002.223,27.049,79.37,84.63,75,Osaka,-0.38388124271873075,NA
