Country,City,Date,Mobility_Retail,Mobility_Transit,Mobility_Workplace,Mobility_Residential,Response_Stringency
Ireland,Dublin,2020-04-22,-86,-73,-74,33,85
Ireland,Dublin,2020-04-23,-86,-74,-73,32,85
Ireland,Dublin,2020-04-24,-86,-74,-73,35,85
Ireland,Dublin,2020-04-25,-87,-67,-55,21,85
Ireland,Dublin,2020-04-26,-89,-74,-52,20,85
Ireland,Dublin,2020-04-27,-85,-72,-73,31,85
Ireland,Dublin,2020-04-28,-85,-73,-73,28,85
Ireland,Dublin,2020-04-29,-86,-76,-74,34,85
Ireland,Dublin,2020-04-30,-77,-76,-73,32,85
Ireland,Dublin,2020-05-01,-76,-75,-72,36,85
Ireland,Dublin,2020-05-02,-78,-66,-52,21,85
Ireland,Dublin,2020-05-03,-78,-67,-47,18,85
Ireland,Dublin,2020-05-04,-76,-76,-86,35,85
Ireland,Dublin,2020-05-05,-72,-69,-71,30,85
Ireland,Dublin,2020-05-06,-73,-69,-71,32,85
Ireland,Dublin,2020-05-07,-74,-73,-71,33,85
Ireland,Dublin,2020-05-08,-73,-70,-69,33,85
Ireland,Dublin,2020-05-09,-76,-61,-48,18,85
Ireland,Dublin,2020-05-10,-80,-76,-47,19,85
Ireland,Dublin,2020-05-11,-72,-71,-70,30,85
Ireland,Dublin,2020-05-12,-71,-70,-69,30,85
Ireland,Dublin,2020-05-13,-72,-69,-69,32,85
Ireland,Dublin,2020-05-14,-73,-66,-69,30,85
Ireland,Dublin,2020-05-15,-74,-69,-68,33,85
Ireland,Dublin,2020-05-16,-76,-59,-47,18,85
Ireland,Dublin,2020-05-17,-77,-62,-40,17,85
Ireland,Dublin,2020-05-18,-66,-62,-66,28,82
Ireland,Dublin,2020-05-19,-65,-56,-65,26,82
Ireland,Dublin,2020-05-20,-64,-55,-65,27,82
Ireland,Dublin,2020-05-21,-65,-62,-65,29,82
Ireland,Dublin,2020-05-22,-67,-66,-63,31,82
Ireland,Dublin,2020-05-23,-70,-59,-40,18,82
Ireland,Dublin,2020-05-24,-68,-48,-32,13,82
Ireland,Dublin,2020-05-25,-61,-57,-64,25,82
Ireland,Dublin,2020-05-26,-61,-56,-61,25,82
Ireland,Dublin,2020-05-27,-62,-54,-62,26,82
Ireland,Dublin,2020-05-28,-62,-54,-61,26,82
Ireland,Dublin,2020-05-29,-62,-55,-61,26,82
Ireland,Dublin,2020-05-30,-67,-43,-27,12,82
Ireland,Dublin,2020-05-31,-66,-45,-20,11,82
Ireland,Dublin,2020-06-01,-61,-56,-81,27,82
Ireland,Dublin,2020-06-02,-58,-50,-60,23,82
Ireland,Dublin,2020-06-03,-63,-59,-61,27,82
Ireland,Dublin,2020-06-04,-62,-60,-60,28,82
Ireland,Dublin,2020-06-05,-61,-63,-59,28,76
Ireland,Dublin,2020-06-06,-65,-63,-30,16,76
Ireland,Dublin,2020-06-07,-63,-56,-22,13,76
Ireland,Dublin,2020-06-08,-49,-53,-58,22,76
Ireland,Dublin,2020-06-09,-51,-58,-58,23,76
Ireland,Dublin,2020-06-10,-54,-60,-59,25,76
Ireland,Dublin,2020-06-11,-56,-63,-59,27,76
Ireland,Dublin,2020-06-12,-56,-60,-57,26,76
Ireland,Dublin,2020-06-13,-56,-46,-22,11,76
Ireland,Dublin,2020-06-14,-56,-45,-16,10,76
Kuwait,Al Ahmadi,2020-02-15,2,8,5,1,6
Kuwait,Al Ahmadi,2020-02-16,-2,9,8,0,6
Kuwait,Al Ahmadi,2020-02-17,-2,5,7,0,6
Kuwait,Al Ahmadi,2020-02-18,0,4,7,0,11
Kuwait,Al Ahmadi,2020-02-19,0,8,7,0,11
Kuwait,Al Ahmadi,2020-02-20,1,10,7,0,11
Kuwait,Al Ahmadi,2020-02-21,3,8,4,1,14
Kuwait,Al Ahmadi,2020-02-22,6,13,5,0,14
Kuwait,Al Ahmadi,2020-02-23,5,14,5,-1,14
Kuwait,Al Ahmadi,2020-02-24,8,12,5,-2,14
Kuwait,Al Ahmadi,2020-02-25,3,4,-43,14,14
Kuwait,Al Ahmadi,2020-02-26,-4,-9,-41,16,14
Kuwait,Al Ahmadi,2020-02-27,-16,-12,-18,10,14
Kuwait,Al Ahmadi,2020-02-28,-23,-12,1,6,14
Kuwait,Al Ahmadi,2020-02-29,-12,0,3,3,14
Kuwait,Al Ahmadi,2020-03-01,-9,3,1,3,28
Kuwait,Al Ahmadi,2020-03-02,-8,4,1,3,28
Kuwait,Al Ahmadi,2020-03-03,-5,6,0,4,28
Kuwait,Al Ahmadi,2020-03-04,-5,6,1,3,28
Kuwait,Al Ahmadi,2020-03-05,-8,6,0,4,28
Kuwait,Al Ahmadi,2020-03-06,-11,-3,1,4,28
Kuwait,Al Ahmadi,2020-03-07,-8,4,4,3,36
Kuwait,Al Ahmadi,2020-03-08,-8,6,2,3,36
Kuwait,Al Ahmadi,2020-03-09,-8,3,1,4,36
Kuwait,Al Ahmadi,2020-03-10,-8,5,-1,5,42
Kuwait,Al Ahmadi,2020-03-11,-3,7,0,3,60
Kuwait,Al Ahmadi,2020-03-12,-24,-6,-16,12,71
Kuwait,Al Ahmadi,2020-03-13,-38,-21,-7,10,74
Kuwait,Al Ahmadi,2020-03-14,-33,-18,-10,10,74
Kuwait,Al Ahmadi,2020-03-15,-35,-17,-22,13,74
Kuwait,Al Ahmadi,2020-03-16,-39,-21,-25,14,74
Kuwait,Al Ahmadi,2020-03-17,-40,-27,-26,15,74
Kuwait,Al Ahmadi,2020-03-18,-43,-31,-28,17,74
Kuwait,Al Ahmadi,2020-03-19,-43,-26,-27,17,74
Kuwait,Al Ahmadi,2020-03-20,-51,-39,-21,15,74
Kuwait,Al Ahmadi,2020-03-21,-40,-24,-19,12,74
Kuwait,Al Ahmadi,2020-03-22,-59,-50,-56,29,81
Kuwait,Al Ahmadi,2020-03-23,-54,-42,-33,21,81
Kuwait,Al Ahmadi,2020-03-24,-50,-41,-33,21,81
Kuwait,Al Ahmadi,2020-03-25,-50,-39,-33,21,81
Kuwait,Al Ahmadi,2020-03-26,-53,-40,-33,22,81
Kuwait,Al Ahmadi,2020-03-27,-59,-48,-29,18,81
Kuwait,Al Ahmadi,2020-03-28,-53,-37,-26,17,81
Kuwait,Al Ahmadi,2020-03-29,-52,-37,-34,20,81
Kuwait,Al Ahmadi,2020-03-30,-56,-40,-34,21,81
Kuwait,Al Ahmadi,2020-03-31,-55,-43,-36,22,81
Kuwait,Al Ahmadi,2020-04-01,-56,-45,-37,22,81
Kuwait,Al Ahmadi,2020-04-02,-60,-44,-38,25,81
Kuwait,Al Ahmadi,2020-04-03,-66,-55,-32,20,81
Kuwait,Al Ahmadi,2020-04-04,-58,-39,-30,19,81
Kuwait,Al Ahmadi,2020-04-05,-57,-38,-39,23,81
Kuwait,Al Ahmadi,2020-04-06,-56,-35,-40,22,94
Kuwait,Al Ahmadi,2020-04-07,-62,-41,-53,30,94
Kuwait,Al Ahmadi,2020-04-08,-63,-42,-52,30,94
Kuwait,Al Ahmadi,2020-04-09,-65,-46,-53,33,94
Kuwait,Al Ahmadi,2020-04-10,-68,-53,-42,22,94
Kuwait,Al Ahmadi,2020-04-11,-59,-37,-46,25,94
Kuwait,Al Ahmadi,2020-04-12,-59,-36,-52,29,94
Kuwait,Al Ahmadi,2020-04-13,-62,-43,-52,30,94
Kuwait,Al Ahmadi,2020-04-14,-61,-39,-52,31,94
Kuwait,Al Ahmadi,2020-04-15,-62,-41,-52,31,94
Kuwait,Al Ahmadi,2020-04-16,-65,-43,-52,34,94
Kuwait,Al Ahmadi,2020-04-17,-70,-53,-43,23,94
Kuwait,Al Ahmadi,2020-04-18,-63,-45,-48,26,94
Kuwait,Al Ahmadi,2020-04-19,-62,-43,-54,30,94
Kuwait,Al Ahmadi,2020-04-20,-62,-43,-53,30,94
Kuwait,Al Ahmadi,2020-04-21,-60,-38,-52,29,89
Kuwait,Al Ahmadi,2020-04-22,-58,-40,-51,29,89
Kuwait,Al Ahmadi,2020-04-23,-61,-42,-53,32,89
Kuwait,Al Ahmadi,2020-04-24,-72,-56,-48,25,89
Kuwait,Al Ahmadi,2020-04-25,-66,-45,-51,29,89
Kuwait,Al Ahmadi,2020-04-26,-65,-44,-56,33,89
Kuwait,Al Ahmadi,2020-04-27,-67,-46,-57,33,89
Kuwait,Al Ahmadi,2020-04-28,-65,-42,-57,33,89
Kuwait,Al Ahmadi,2020-04-29,-65,-45,-57,33,89
Kuwait,Al Ahmadi,2020-04-30,-68,-44,-57,36,89
Kuwait,Al Ahmadi,2020-05-01,-71,-50,-47,24,89
Kuwait,Al Ahmadi,2020-05-02,-65,-39,-50,28,89
Kuwait,Al Ahmadi,2020-05-03,-64,-38,-55,31,89
Kuwait,Al Ahmadi,2020-05-04,-65,-39,-55,32,89
Kuwait,Al Ahmadi,2020-05-05,-64,-41,-56,33,89
Kuwait,Al Ahmadi,2020-05-06,-65,-45,-56,34,89
Kuwait,Al Ahmadi,2020-05-07,-65,-45,-56,36,89
Kuwait,Al Ahmadi,2020-05-08,-65,-50,-45,24,89
Kuwait,Al Ahmadi,2020-05-09,-51,-33,-48,26,89
Kuwait,Al Ahmadi,2020-05-10,-55,-40,-57,29,100
Kuwait,Al Ahmadi,2020-05-11,-85,-71,-73,41,100
Kuwait,Al Ahmadi,2020-05-12,-84,-72,-72,41,100
Kuwait,Al Ahmadi,2020-05-13,-83,-70,-71,41,100
Kuwait,Al Ahmadi,2020-05-14,-84,-71,-72,44,100
Kuwait,Al Ahmadi,2020-05-15,-85,-76,-60,31,100
Kuwait,Al Ahmadi,2020-05-16,-82,-67,-65,35,100
Kuwait,Al Ahmadi,2020-05-17,-81,-69,-70,39,100
Kuwait,Al Ahmadi,2020-05-18,-81,-69,-69,39,100
Kuwait,Al Ahmadi,2020-05-19,-80,-69,-69,40,100
Kuwait,Al Ahmadi,2020-05-20,-80,-67,-69,40,100
Kuwait,Al Ahmadi,2020-05-21,-82,-68,-69,43,100
Kuwait,Al Ahmadi,2020-05-22,-83,-74,-58,30,100
Kuwait,Al Ahmadi,2020-05-23,-80,-68,-64,34,100
Kuwait,Al Ahmadi,2020-05-24,-82,-73,-79,42,100
Kuwait,Al Ahmadi,2020-05-25,-81,-69,-76,42,100
Kuwait,Al Ahmadi,2020-05-26,-81,-70,-75,42,100
Kuwait,Al Ahmadi,2020-05-27,-80,-72,-67,38,100
Kuwait,Al Ahmadi,2020-05-28,-82,-71,-67,42,100
Kuwait,Al Ahmadi,2020-05-29,-84,-73,-56,29,100
Kuwait,Al Ahmadi,2020-05-30,-81,-65,-62,34,100
Kuwait,Al Ahmadi,2020-05-31,-59,-43,-52,28,84
Kuwait,Al Ahmadi,2020-06-01,-59,-40,-51,29,84
Kuwait,Al Ahmadi,2020-06-02,-56,-34,-52,29,84
Kuwait,Al Ahmadi,2020-06-03,-55,-39,-51,29,84
Kuwait,Al Ahmadi,2020-06-04,-60,-42,-52,32,84
Kuwait,Al Ahmadi,2020-06-05,-65,-53,-40,23,84
Kuwait,Al Ahmadi,2020-06-06,-59,-36,-45,25,84
Kuwait,Al Ahmadi,2020-06-07,-57,-34,-49,28,84
Kuwait,Al Ahmadi,2020-06-08,-59,-37,-49,28,84
Kuwait,Al Ahmadi,2020-06-09,-56,-36,-48,28,85
Kuwait,Al Ahmadi,2020-06-10,-56,-37,-48,28,85
Kuwait,Al Ahmadi,2020-06-11,-59,-39,-49,31,85
Kuwait,Al Ahmadi,2020-06-12,-64,-49,-37,22,85
Kuwait,Al Ahmadi,2020-06-13,-57,-33,-41,24,85
Kuwait,Al Ahmadi,2020-06-14,-56,-36,-47,26,85
Bolivia,La Paz,2020-02-15,7,1,12,0,0
Bolivia,La Paz,2020-02-16,8,-3,4,2,0
Bolivia,La Paz,2020-02-17,-2,1,24,-3,0
Bolivia,La Paz,2020-02-18,-2,-2,24,-3,0
Bolivia,La Paz,2020-02-19,-3,4,29,-4,0
Bolivia,La Paz,2020-02-20,1,4,24,-4,0
Bolivia,La Paz,2020-02-21,-2,10,20,-4,0
Bolivia,La Paz,2020-02-22,-13,0,-3,0,0
Bolivia,La Paz,2020-02-23,-9,-8,-3,-1,0
Bolivia,La Paz,2020-02-24,-31,-19,-67,11,0
Bolivia,La Paz,2020-02-25,-52,-30,-75,15,0
Bolivia,La Paz,2020-02-26,-21,-10,14,0,0
Bolivia,La Paz,2020-02-27,-12,-9,20,-1,0
Bolivia,La Paz,2020-02-28,-6,-10,22,-2,0
Bolivia,La Paz,2020-02-29,-4,-6,14,1,0
Bolivia,La Paz,2020-03-01,-8,-14,1,4,0
Bolivia,La Paz,2020-03-02,-8,-12,25,-3,0
Bolivia,La Paz,2020-03-03,-6,-10,25,-3,0
Bolivia,La Paz,2020-03-04,-4,-5,29,-3,0
Bolivia,La Paz,2020-03-05,-4,-2,27,-3,0
Bolivia,La Paz,2020-03-06,0,-6,24,-3,0
Bolivia,La Paz,2020-03-07,4,1,14,-1,0
Bolivia,La Paz,2020-03-08,0,-1,3,3,0
Bolivia,La Paz,2020-03-09,-2,-7,27,-3,0
Bolivia,La Paz,2020-03-10,-5,-11,25,-3,6
Bolivia,La Paz,2020-03-11,-5,-4,29,-3,6
Bolivia,La Paz,2020-03-12,-4,-4,24,-2,31
Bolivia,La Paz,2020-03-13,-12,-9,2,5,42
Bolivia,La Paz,2020-03-14,-17,-8,0,5,44
Bolivia,La Paz,2020-03-15,-29,-23,-6,7,44
Bolivia,La Paz,2020-03-16,-33,-20,-10,11,53
Bolivia,La Paz,2020-03-17,-36,-27,-14,11,69
Bolivia,La Paz,2020-03-18,-51,-36,-18,18,75
Bolivia,La Paz,2020-03-19,-49,-38,-21,18,72
Bolivia,La Paz,2020-03-20,-57,-45,-23,22,72
Bolivia,La Paz,2020-03-21,-44,-34,-17,12,83
Bolivia,La Paz,2020-03-22,-89,-82,-59,28,94
Bolivia,La Paz,2020-03-23,-89,-80,-80,39,94
Bolivia,La Paz,2020-03-24,-89,-80,-81,38,94
Bolivia,La Paz,2020-03-25,-89,-80,-80,38,94
Bolivia,La Paz,2020-03-26,-91,-84,-83,41,94
Bolivia,La Paz,2020-03-27,-91,-83,-83,44,94
Bolivia,La Paz,2020-03-28,-96,-91,-84,41,94
Bolivia,La Paz,2020-03-29,-95,-92,-72,33,94
Bolivia,La Paz,2020-03-30,-88,-80,-82,39,94
Bolivia,La Paz,2020-03-31,-89,-80,-82,38,96
Bolivia,La Paz,2020-04-01,-88,-79,-81,38,96
Bolivia,La Paz,2020-04-02,-88,-80,-81,39,96
Bolivia,La Paz,2020-04-03,-87,-78,-79,40,96
Bolivia,La Paz,2020-04-04,-95,-91,-83,41,96
Bolivia,La Paz,2020-04-05,-95,-91,-72,33,96
Bolivia,La Paz,2020-04-06,-85,-76,-78,36,96
Bolivia,La Paz,2020-04-07,-87,-77,-79,36,96
Bolivia,La Paz,2020-04-08,-86,-76,-77,36,96
Bolivia,La Paz,2020-04-09,-85,-76,-78,36,96
Bolivia,La Paz,2020-04-10,-95,-90,-89,48,96
Bolivia,La Paz,2020-04-11,-86,-78,-70,33,96
Bolivia,La Paz,2020-04-12,-94,-91,-70,33,96
Bolivia,La Paz,2020-04-13,-85,-75,-76,36,96
Bolivia,La Paz,2020-04-14,-86,-76,-78,36,96
Bolivia,La Paz,2020-04-15,-86,-75,-76,37,96
Bolivia,La Paz,2020-04-16,-86,-78,-77,38,96
Bolivia,La Paz,2020-04-17,-87,-78,-77,41,96
Bolivia,La Paz,2020-04-18,-95,-91,-82,40,96
Bolivia,La Paz,2020-04-19,-95,-91,-70,33,96
Bolivia,La Paz,2020-04-20,-84,-75,-75,36,96
Bolivia,La Paz,2020-04-21,-86,-76,-77,36,96
Bolivia,La Paz,2020-04-22,-86,-76,-75,37,96
Bolivia,La Paz,2020-04-23,-86,-78,-76,37,96
Bolivia,La Paz,2020-04-24,-86,-76,-75,39,96
Bolivia,La Paz,2020-04-25,-95,-91,-81,40,96
Bolivia,La Paz,2020-04-26,-95,-92,-69,32,96
Bolivia,La Paz,2020-04-27,-83,-74,-73,35,96
Bolivia,La Paz,2020-04-28,-84,-75,-74,33,96
Bolivia,La Paz,2020-04-29,-85,-74,-73,35,96
Bolivia,La Paz,2020-04-30,-83,-74,-72,35,96
Bolivia,La Paz,2020-05-01,-95,-88,-86,46,96
Bolivia,La Paz,2020-05-02,-84,-75,-64,31,96
Bolivia,La Paz,2020-05-03,-94,-91,-66,31,96
Bolivia,La Paz,2020-05-04,-82,-72,-70,33,96
Bolivia,La Paz,2020-05-05,-82,-73,-71,34,96
Bolivia,La Paz,2020-05-06,-82,-70,-69,35,96
Bolivia,La Paz,2020-05-07,-82,-73,-70,35,96
Bolivia,La Paz,2020-05-08,-81,-69,-68,36,96
Bolivia,La Paz,2020-05-09,-93,-86,-76,38,96
Bolivia,La Paz,2020-05-10,-92,-88,-61,31,96
Bolivia,La Paz,2020-05-11,-77,-66,-64,32,96
Bolivia,La Paz,2020-05-12,-78,-66,-65,32,96
Bolivia,La Paz,2020-05-13,-78,-67,-63,33,96
Bolivia,La Paz,2020-05-14,-77,-67,-63,32,96
Bolivia,La Paz,2020-05-15,-77,-64,-61,33,96
Bolivia,La Paz,2020-05-16,-92,-84,-73,37,96
Bolivia,La Paz,2020-05-17,-91,-87,-57,30,96
Bolivia,La Paz,2020-05-18,-73,-63,-58,30,96
Bolivia,La Paz,2020-05-19,-74,-64,-60,30,96
Bolivia,La Paz,2020-05-20,-75,-62,-57,31,96
Bolivia,La Paz,2020-05-21,-73,-64,-59,32,96
Bolivia,La Paz,2020-05-22,-74,-62,-56,32,96
Bolivia,La Paz,2020-05-23,-91,-83,-69,36,96
Bolivia,La Paz,2020-05-24,-90,-86,-52,29,96
Bolivia,La Paz,2020-05-25,-66,-53,-52,28,94
Bolivia,La Paz,2020-05-26,-66,-53,-52,26,94
Bolivia,La Paz,2020-05-27,-66,-50,-50,25,94
Bolivia,La Paz,2020-05-28,-69,-57,-53,28,94
Bolivia,La Paz,2020-05-29,-69,-56,-51,30,94
Bolivia,La Paz,2020-05-30,-90,-82,-66,35,94
Bolivia,La Paz,2020-05-31,-89,-85,-49,28,94
Bolivia,La Paz,2020-06-01,-44,-42,-32,19,85
Bolivia,La Paz,2020-06-02,-49,-43,-35,20,85
Bolivia,La Paz,2020-06-03,-52,-43,-33,21,85
Bolivia,La Paz,2020-06-04,-49,-41,-36,21,85
Bolivia,La Paz,2020-06-05,-49,-42,-33,20,85
Bolivia,La Paz,2020-06-06,-89,-81,-65,34,85
Bolivia,La Paz,2020-06-07,-87,-84,-47,28,85
Bolivia,La Paz,2020-06-08,-43,-40,-28,18,85
Bolivia,La Paz,2020-06-09,-47,-41,-32,19,85
Bolivia,La Paz,2020-06-10,-46,-38,-30,18,85
Bolivia,La Paz,2020-06-11,-71,-60,-67,32,85
Bolivia,La Paz,2020-06-12,-45,-38,-30,18,85
Bolivia,La Paz,2020-06-13,-86,-77,-59,32,85
Bolivia,La Paz,2020-06-14,-87,-83,-44,27,85
Turkey,Istanbul,2020-02-15,0,-3,6,1,19
Turkey,Istanbul,2020-02-16,7,6,5,0,19
Turkey,Istanbul,2020-02-17,4,6,9,-2,19
Turkey,Istanbul,2020-02-18,3,7,9,-2,19
Turkey,Istanbul,2020-02-19,-1,2,9,-1,19
Turkey,Istanbul,2020-02-20,-5,3,10,-1,19
Turkey,Istanbul,2020-02-21,-5,-1,7,0,19
Turkey,Istanbul,2020-02-22,1,-2,7,1,19
Turkey,Istanbul,2020-02-23,8,10,6,-1,19
Turkey,Istanbul,2020-02-24,0,3,9,-1,19
Turkey,Istanbul,2020-02-25,2,8,10,-2,19
Turkey,Istanbul,2020-02-26,1,6,10,-2,19
Turkey,Istanbul,2020-02-27,-4,6,12,-2,19
Turkey,Istanbul,2020-02-28,-5,2,8,-1,19
Turkey,Istanbul,2020-02-29,-8,-10,7,2,19
Turkey,Istanbul,2020-03-01,8,9,6,-1,19
Turkey,Istanbul,2020-03-02,4,7,10,-2,19
Turkey,Istanbul,2020-03-03,5,9,11,-3,19
Turkey,Istanbul,2020-03-04,2,7,11,-2,19
Turkey,Istanbul,2020-03-05,2,8,12,-2,19
Turkey,Istanbul,2020-03-06,3,7,9,-1,19
Turkey,Istanbul,2020-03-07,12,12,9,-2,19
Turkey,Istanbul,2020-03-08,15,19,8,-3,19
Turkey,Istanbul,2020-03-09,6,7,11,-2,23
Turkey,Istanbul,2020-03-10,-4,1,10,-1,23
Turkey,Istanbul,2020-03-11,0,4,11,-1,23
Turkey,Istanbul,2020-03-12,2,6,11,-2,23
Turkey,Istanbul,2020-03-13,-8,-2,6,1,23
Turkey,Istanbul,2020-03-14,-15,-12,3,3,23
Turkey,Istanbul,2020-03-15,-32,-26,-3,5,23
Turkey,Istanbul,2020-03-16,-21,-22,-10,6,53
Turkey,Istanbul,2020-03-17,-32,-28,-17,9,53
Turkey,Istanbul,2020-03-18,-43,-38,-22,13,58
Turkey,Istanbul,2020-03-19,-47,-41,-26,14,58
Turkey,Istanbul,2020-03-20,-53,-44,-31,18,58
Turkey,Istanbul,2020-03-21,-60,-50,-31,18,62
Turkey,Istanbul,2020-03-22,-72,-57,-40,16,62
Turkey,Istanbul,2020-03-23,-62,-54,-42,21,62
Turkey,Istanbul,2020-03-24,-68,-59,-48,23,68
Turkey,Istanbul,2020-03-25,-68,-60,-49,25,68
Turkey,Istanbul,2020-03-26,-68,-59,-49,24,68
Turkey,Istanbul,2020-03-27,-69,-61,-51,27,70
Turkey,Istanbul,2020-03-28,-75,-67,-49,24,76
Turkey,Istanbul,2020-03-29,-82,-74,-52,20,76
Turkey,Istanbul,2020-03-30,-66,-60,-53,25,76
Turkey,Istanbul,2020-03-31,-70,-65,-55,26,76
Turkey,Istanbul,2020-04-01,-71,-66,-56,28,76
Turkey,Istanbul,2020-04-02,-73,-68,-57,28,76
Turkey,Istanbul,2020-04-03,-71,-66,-58,30,76
Turkey,Istanbul,2020-04-04,-78,-73,-56,27,76
Turkey,Istanbul,2020-04-05,-84,-78,-56,22,76
Turkey,Istanbul,2020-04-06,-71,-69,-58,28,76
Turkey,Istanbul,2020-04-07,-73,-67,-59,28,76
Turkey,Istanbul,2020-04-08,-74,-68,-59,29,76
Turkey,Istanbul,2020-04-09,-72,-65,-58,28,76
Turkey,Istanbul,2020-04-10,-70,-63,-59,29,76
Turkey,Istanbul,2020-04-11,-97,-93,-88,38,78
Turkey,Istanbul,2020-04-12,-97,-92,-81,28,78
Turkey,Istanbul,2020-04-13,-62,-59,-55,25,76
Turkey,Istanbul,2020-04-14,-68,-62,-56,26,76
Turkey,Istanbul,2020-04-15,-72,-68,-57,29,76
Turkey,Istanbul,2020-04-16,-65,-60,-55,26,76
Turkey,Istanbul,2020-04-17,-64,-59,-55,27,76
Turkey,Istanbul,2020-04-18,-97,-93,-87,37,78
Turkey,Istanbul,2020-04-19,-97,-91,-78,26,78
Turkey,Istanbul,2020-04-20,-62,-57,-51,22,76
Turkey,Istanbul,2020-04-21,-61,-58,-53,23,76
Turkey,Istanbul,2020-04-22,-58,-54,-53,22,76
Turkey,Istanbul,2020-04-23,-94,-90,-88,42,76
Turkey,Istanbul,2020-04-24,-93,-90,-87,46,76
Turkey,Istanbul,2020-04-25,-96,-92,-85,38,76
Turkey,Istanbul,2020-04-26,-95,-90,-75,26,76
Turkey,Istanbul,2020-04-27,-56,-52,-50,22,76
Turkey,Istanbul,2020-04-28,-62,-56,-51,23,76
Turkey,Istanbul,2020-04-29,-63,-56,-51,25,76
Turkey,Istanbul,2020-04-30,-57,-50,-49,21,76
Turkey,Istanbul,2020-05-01,-93,-90,-88,46,76
Turkey,Istanbul,2020-05-02,-96,-91,-84,37,76
Turkey,Istanbul,2020-05-03,-95,-90,-74,26,76
Turkey,Istanbul,2020-05-04,-59,-55,-47,21,76
Turkey,Istanbul,2020-05-05,-60,-53,-48,22,76
Turkey,Istanbul,2020-05-06,-61,-52,-47,23,76
Turkey,Istanbul,2020-05-07,-59,-50,-46,22,76
Turkey,Istanbul,2020-05-08,-57,-50,-47,23,76
Turkey,Istanbul,2020-05-09,-95,-90,-82,36,76
Turkey,Istanbul,2020-05-10,-92,-85,-70,25,76
Turkey,Istanbul,2020-05-11,-49,-44,-42,18,76
Turkey,Istanbul,2020-05-12,-54,-47,-43,20,76
Turkey,Istanbul,2020-05-13,-52,-45,-42,20,76
Turkey,Istanbul,2020-05-14,-52,-44,-42,18,76
Turkey,Istanbul,2020-05-15,-47,-40,-42,18,76
Turkey,Istanbul,2020-05-16,-94,-89,-79,35,76
Turkey,Istanbul,2020-05-17,-93,-86,-68,26,76
Turkey,Istanbul,2020-05-18,-87,-84,-81,39,76
Turkey,Istanbul,2020-05-19,-88,-84,-83,39,76
Turkey,Istanbul,2020-05-20,-41,-33,-39,15,76
Turkey,Istanbul,2020-05-21,-46,-39,-41,17,76
Turkey,Istanbul,2020-05-22,-43,-38,-41,17,76
Turkey,Istanbul,2020-05-23,-88,-84,-76,33,76
Turkey,Istanbul,2020-05-24,-93,-85,-69,24,76
Turkey,Istanbul,2020-05-25,-93,-89,-89,41,76
Turkey,Istanbul,2020-05-26,-92,-87,-87,39,76
Turkey,Istanbul,2020-05-27,-47,-41,-36,15,76
Turkey,Istanbul,2020-05-28,-47,-38,-36,15,76
Turkey,Istanbul,2020-05-29,-42,-34,-36,15,76
Turkey,Istanbul,2020-05-30,-90,-84,-68,32,76
Turkey,Istanbul,2020-05-31,-90,-81,-57,22,76
Turkey,Istanbul,2020-06-01,-32,-28,-26,9,64
Turkey,Istanbul,2020-06-02,-36,-31,-27,10,64
Turkey,Istanbul,2020-06-03,-32,-29,-26,10,64
Turkey,Istanbul,2020-06-04,-34,-26,-25,9,64
Turkey,Istanbul,2020-06-05,-32,-24,-27,8,64
Turkey,Istanbul,2020-06-06,-44,-35,-20,9,64
Turkey,Istanbul,2020-06-07,-44,-28,-13,4,64
Turkey,Istanbul,2020-06-08,-32,-28,-23,8,64
Turkey,Istanbul,2020-06-09,-34,-29,-24,8,64
Turkey,Istanbul,2020-06-10,-29,-26,-23,7,64
Turkey,Istanbul,2020-06-11,-29,-24,-22,7,64
Turkey,Istanbul,2020-06-12,-32,-27,-24,8,64
Turkey,Istanbul,2020-06-13,-35,-29,-12,6,64
Turkey,Istanbul,2020-06-14,-39,-28,-7,3,64
Peru,Lima,2020-02-15,12,11,0,-1,0
Peru,Lima,2020-02-16,11,12,0,0,0
Peru,Lima,2020-02-17,6,9,1,0,0
Peru,Lima,2020-02-18,6,3,1,0,0
Peru,Lima,2020-02-19,2,5,0,1,0
Peru,Lima,2020-02-20,4,9,0,0,0
Peru,Lima,2020-02-21,3,7,2,0,0
Peru,Lima,2020-02-22,9,17,0,0,0
Peru,Lima,2020-02-23,9,14,-1,0,0
Peru,Lima,2020-02-24,5,8,0,1,0
Peru,Lima,2020-02-25,5,6,0,0,0
Peru,Lima,2020-02-26,2,3,-1,0,0
Peru,Lima,2020-02-27,6,9,-1,1,0
Peru,Lima,2020-02-28,3,3,1,0,0
Peru,Lima,2020-02-29,8,15,0,-1,0
Peru,Lima,2020-03-01,7,16,1,0,0
Peru,Lima,2020-03-02,1,3,3,0,0
Peru,Lima,2020-03-03,-2,-2,2,0,0
Peru,Lima,2020-03-04,-4,-4,2,0,0
Peru,Lima,2020-03-05,-5,-5,2,1,11
Peru,Lima,2020-03-06,-7,-7,5,0,14
Peru,Lima,2020-03-07,-4,-2,2,1,14
Peru,Lima,2020-03-08,-1,-5,2,1,14
Peru,Lima,2020-03-09,-4,-4,3,0,14
Peru,Lima,2020-03-10,-4,-8,2,0,14
Peru,Lima,2020-03-11,-9,-9,2,1,17
Peru,Lima,2020-03-12,-9,-11,0,3,44
