Country,City,Date,Mobility_Retail,Mobility_Transit,Mobility_Workplace,Mobility_Residential,Response_Stringency
Singapore,Singapore,17/04/2020,-60,-65,-65,47,85
Singapore,Singapore,18/04/2020,-65,-66,-51,32,85
Singapore,Singapore,19/04/2020,-66,-69,-49,27,85
Singapore,Singapore,20/04/2020,-65,-68,-66,41,85
Singapore,Singapore,21/04/2020,-64,-69,-67,42,85
Singapore,Singapore,22/04/2020,-66,-69,-68,44,85
Singapore,Singapore,23/04/2020,-68,-70,-69,44,85
Singapore,Singapore,24/04/2020,-70,-71,-67,49,85
Singapore,Singapore,25/04/2020,-68,-70,-55,34,85
Singapore,Singapore,26/04/2020,-70,-72,-52,28,85
Singapore,Singapore,27/04/2020,-67,-70,-68,43,85
Singapore,Singapore,28/04/2020,-66,-69,-68,42,85
Singapore,Singapore,29/04/2020,-67,-69,-69,43,85
Singapore,Singapore,30/04/2020,-67,-67,-69,43,85
Singapore,Singapore,01/05/2020,-68,-74,-83,55,85
Singapore,Singapore,02/05/2020,-67,-67,-54,33,85
Singapore,Singapore,03/05/2020,-69,-69,-49,28,85
Singapore,Singapore,04/05/2020,-66,-68,-67,42,85
Singapore,Singapore,05/05/2020,-65,-67,-67,42,85
Singapore,Singapore,06/05/2020,-64,-66,-67,43,85
Singapore,Singapore,07/05/2020,-66,-72,-83,48,85
Singapore,Singapore,08/05/2020,-67,-66,-66,48,85
Singapore,Singapore,09/05/2020,-65,-64,-51,32,85
Singapore,Singapore,10/05/2020,-65,-67,-46,27,85
Singapore,Singapore,11/05/2020,-66,-66,-66,42,85
Singapore,Singapore,12/05/2020,-61,-64,-65,41,81
Singapore,Singapore,13/05/2020,-63,-64,-65,43,81
Singapore,Singapore,14/05/2020,-64,-64,-66,41,81
Singapore,Singapore,15/05/2020,-63,-64,-64,45,81
Singapore,Singapore,16/05/2020,-62,-62,-48,31,81
Singapore,Singapore,17/05/2020,-65,-67,-43,27,81
Singapore,Singapore,18/05/2020,-62,-64,-64,41,81
Singapore,Singapore,19/05/2020,-62,-63,-63,41,81
Singapore,Singapore,20/05/2020,-62,-63,-63,42,81
Singapore,Singapore,21/05/2020,-63,-62,-64,41,81
Singapore,Singapore,22/05/2020,-63,-64,-61,46,81
Singapore,Singapore,23/05/2020,-61,-61,-47,31,81
Singapore,Singapore,24/05/2020,-66,-67,-46,27,81
Singapore,Singapore,25/05/2020,-62,-72,-82,48,81
Singapore,Singapore,26/05/2020,-61,-63,-61,40,81
Singapore,Singapore,27/05/2020,-61,-62,-61,41,81
Singapore,Singapore,28/05/2020,-63,-61,-61,41,81
Singapore,Singapore,29/05/2020,-62,-62,-58,45,81
Singapore,Singapore,30/05/2020,-60,-61,-42,31,81
Singapore,Singapore,31/05/2020,-62,-64,-37,26,81
Singapore,Singapore,01/06/2020,-61,-62,-60,40,81
Singapore,Singapore,02/06/2020,-55,-51,-45,33,78
Singapore,Singapore,03/06/2020,-57,-52,-47,35,78
Singapore,Singapore,04/06/2020,-59,-52,-47,35,78
Singapore,Singapore,05/06/2020,-56,-52,-44,38,78
Singapore,Singapore,06/06/2020,-56,-56,-36,28,78
Singapore,Singapore,07/06/2020,-60,-60,-34,24,78
Singapore,Singapore,08/06/2020,-56,-52,-46,33,78
Singapore,Singapore,09/06/2020,-56,-52,-46,33,78
Singapore,Singapore,10/06/2020,-58,-53,-47,35,78
Singapore,Singapore,11/06/2020,-58,-51,-47,34,78
Singapore,Singapore,12/06/2020,-57,-52,-44,38,78
Singapore,Singapore,13/06/2020,-59,-57,-35,28,78
Singapore,Singapore,14/06/2020,-60,-60,-31,24,78
Mongolia,Ulaanbaatar,15/02/2020,-9,-4,-1,4,49
Mongolia,Ulaanbaatar,16/02/2020,-8,-4,0,1,49
Mongolia,Ulaanbaatar,17/02/2020,-6,-6,-3,4,49
Mongolia,Ulaanbaatar,18/02/2020,-5,-8,-4,4,49
Mongolia,Ulaanbaatar,19/02/2020,-3,-3,-3,4,49
Mongolia,Ulaanbaatar,20/02/2020,-5,-3,-5,4,49
Mongolia,Ulaanbaatar,21/02/2020,-2,-1,-7,4,66
Mongolia,Ulaanbaatar,22/02/2020,-1,3,-7,2,66
Mongolia,Ulaanbaatar,23/02/2020,-28,-21,-13,6,66
Mongolia,Ulaanbaatar,24/02/2020,-70,-39,-74,18,66
Mongolia,Ulaanbaatar,25/02/2020,-73,-57,-78,26,66
Mongolia,Ulaanbaatar,26/02/2020,-71,-59,-74,27,66
Mongolia,Ulaanbaatar,27/02/2020,-46,-44,-29,14,66
Mongolia,Ulaanbaatar,28/02/2020,-41,-43,-25,15,66
Mongolia,Ulaanbaatar,29/02/2020,-37,-38,-19,10,66
Mongolia,Ulaanbaatar,01/03/2020,-38,-42,-14,8,66
Mongolia,Ulaanbaatar,02/03/2020,-29,-32,-12,9,66
Mongolia,Ulaanbaatar,03/03/2020,-22,-20,-12,4,57
Mongolia,Ulaanbaatar,04/03/2020,-18,-15,-6,6,57
Mongolia,Ulaanbaatar,05/03/2020,-14,-15,-6,6,57
Mongolia,Ulaanbaatar,06/03/2020,-12,-16,-5,6,57
Mongolia,Ulaanbaatar,07/03/2020,-7,-11,-3,4,57
Mongolia,Ulaanbaatar,08/03/2020,-5,-11,-9,2,57
Mongolia,Ulaanbaatar,09/03/2020,-15,-17,-4,6,57
Mongolia,Ulaanbaatar,10/03/2020,-33,-24,-15,12,57
Mongolia,Ulaanbaatar,11/03/2020,-51,-44,-31,21,57
Mongolia,Ulaanbaatar,12/03/2020,-54,-44,-35,20,57
Mongolia,Ulaanbaatar,13/03/2020,-53,-42,-33,21,57
Mongolia,Ulaanbaatar,14/03/2020,-52,-39,-32,13,57
Mongolia,Ulaanbaatar,15/03/2020,-51,-38,-29,9,57
Mongolia,Ulaanbaatar,16/03/2020,-15,-13,-12,8,57
Mongolia,Ulaanbaatar,17/03/2020,-18,-16,-13,9,49
Mongolia,Ulaanbaatar,18/03/2020,-15,-17,-13,9,49
Mongolia,Ulaanbaatar,19/03/2020,-27,-24,-16,11,49
Mongolia,Ulaanbaatar,20/03/2020,-24,-22,-13,11,49
Mongolia,Ulaanbaatar,21/03/2020,-20,-16,-8,6,49
Mongolia,Ulaanbaatar,22/03/2020,-19,-16,-8,2,49
Mongolia,Ulaanbaatar,23/03/2020,-17,-14,-10,6,60
Mongolia,Ulaanbaatar,24/03/2020,-20,-17,-11,7,63
Mongolia,Ulaanbaatar,25/03/2020,-23,-22,-10,9,63
Mongolia,Ulaanbaatar,26/03/2020,-22,-22,-12,9,63
Mongolia,Ulaanbaatar,27/03/2020,-22,-20,-10,9,63
Mongolia,Ulaanbaatar,28/03/2020,-20,-16,-6,5,63
Mongolia,Ulaanbaatar,29/03/2020,-19,-16,-5,2,63
Mongolia,Ulaanbaatar,30/03/2020,-20,-16,-7,7,63
Mongolia,Ulaanbaatar,31/03/2020,-18,-16,-7,6,63
Mongolia,Ulaanbaatar,01/04/2020,-12,-10,-7,5,63
Mongolia,Ulaanbaatar,02/04/2020,-13,-12,-8,5,63
Mongolia,Ulaanbaatar,03/04/2020,-14,-12,-7,6,63
Mongolia,Ulaanbaatar,04/04/2020,-13,-6,-7,0,63
Mongolia,Ulaanbaatar,05/04/2020,-15,-10,-5,-1,66
Mongolia,Ulaanbaatar,06/04/2020,-15,-14,-6,5,66
Mongolia,Ulaanbaatar,07/04/2020,-14,-12,-7,5,66
Mongolia,Ulaanbaatar,08/04/2020,-11,-8,-5,5,66
Mongolia,Ulaanbaatar,09/04/2020,-14,-14,-7,5,66
Mongolia,Ulaanbaatar,10/04/2020,-13,-12,-6,5,66
Mongolia,Ulaanbaatar,11/04/2020,-10,-5,-4,1,66
Mongolia,Ulaanbaatar,12/04/2020,-15,-7,-1,0,66
Mongolia,Ulaanbaatar,13/04/2020,-13,-9,-4,4,66
Mongolia,Ulaanbaatar,14/04/2020,-19,-14,-5,5,66
Mongolia,Ulaanbaatar,15/04/2020,-18,-13,-7,8,66
Mongolia,Ulaanbaatar,16/04/2020,-12,-9,-5,5,66
Mongolia,Ulaanbaatar,17/04/2020,-12,-8,-5,5,66
Mongolia,Ulaanbaatar,18/04/2020,-12,-5,1,2,66
Mongolia,Ulaanbaatar,19/04/2020,-19,-16,1,3,66
Mongolia,Ulaanbaatar,20/04/2020,-8,-7,-2,4,66
Mongolia,Ulaanbaatar,21/04/2020,-9,-9,-4,5,66
Mongolia,Ulaanbaatar,22/04/2020,-11,-14,-3,6,66
Mongolia,Ulaanbaatar,23/04/2020,-10,-14,-4,5,66
Mongolia,Ulaanbaatar,24/04/2020,-11,-14,-2,6,66
Mongolia,Ulaanbaatar,25/04/2020,-7,2,6,-1,66
Mongolia,Ulaanbaatar,26/04/2020,-6,0,6,-4,66
Mongolia,Ulaanbaatar,27/04/2020,-5,-1,-1,2,66
Mongolia,Ulaanbaatar,28/04/2020,-5,-3,-2,1,74
Mongolia,Ulaanbaatar,29/04/2020,-5,-2,0,1,74
Mongolia,Ulaanbaatar,30/04/2020,-2,-1,-1,0,74
Mongolia,Ulaanbaatar,01/05/2020,-2,3,-1,0,74
Mongolia,Ulaanbaatar,02/05/2020,-1,3,6,-1,74
Mongolia,Ulaanbaatar,03/05/2020,1,12,8,-5,74
Mongolia,Ulaanbaatar,04/05/2020,1,3,1,0,74
Mongolia,Ulaanbaatar,05/05/2020,3,6,2,0,91
Mongolia,Ulaanbaatar,06/05/2020,2,7,1,1,91
Mongolia,Ulaanbaatar,07/05/2020,-5,4,-10,4,91
Mongolia,Ulaanbaatar,08/05/2020,2,9,1,1,74
Mongolia,Ulaanbaatar,09/05/2020,-2,3,5,1,71
Mongolia,Ulaanbaatar,10/05/2020,1,9,10,-2,71
Mongolia,Ulaanbaatar,11/05/2020,3,8,5,1,71
Mongolia,Ulaanbaatar,12/05/2020,7,12,5,-1,71
Mongolia,Ulaanbaatar,13/05/2020,5,12,4,0,71
Mongolia,Ulaanbaatar,14/05/2020,2,7,4,-2,71
Mongolia,Ulaanbaatar,15/05/2020,-8,-3,2,4,71
Mongolia,Ulaanbaatar,16/05/2020,-4,1,7,4,71
Mongolia,Ulaanbaatar,17/05/2020,8,12,15,-1,71
Mongolia,Ulaanbaatar,18/05/2020,8,16,5,-1,71
Mongolia,Ulaanbaatar,19/05/2020,7,15,5,-2,71
Mongolia,Ulaanbaatar,20/05/2020,7,14,4,0,71
Mongolia,Ulaanbaatar,21/05/2020,7,12,3,0,71
Mongolia,Ulaanbaatar,22/05/2020,3,10,4,0,71
Mongolia,Ulaanbaatar,23/05/2020,7,18,11,-4,71
Mongolia,Ulaanbaatar,24/05/2020,7,13,12,-7,71
Mongolia,Ulaanbaatar,25/05/2020,7,16,0,-4,71
Mongolia,Ulaanbaatar,26/05/2020,5,9,6,-2,71
Mongolia,Ulaanbaatar,27/05/2020,9,12,6,-3,71
Mongolia,Ulaanbaatar,28/05/2020,4,9,5,-2,71
Mongolia,Ulaanbaatar,29/05/2020,5,12,3,1,71
Mongolia,Ulaanbaatar,30/05/2020,14,20,17,-4,71
Mongolia,Ulaanbaatar,31/05/2020,22,28,20,-10,71
Mongolia,Ulaanbaatar,01/06/2020,-15,-2,-60,3,71
Mongolia,Ulaanbaatar,02/06/2020,4,12,5,-4,71
Mongolia,Ulaanbaatar,03/06/2020,8,16,6,-3,71
Mongolia,Ulaanbaatar,04/06/2020,11,18,4,-5,71
Mongolia,Ulaanbaatar,05/06/2020,-14,4,-41,3,71
Mongolia,Ulaanbaatar,06/06/2020,0,13,6,-8,71
Mongolia,Ulaanbaatar,07/06/2020,6,16,17,-10,71
Mongolia,Ulaanbaatar,08/06/2020,5,17,6,-4,71
Mongolia,Ulaanbaatar,09/06/2020,9,19,6,-4,71
Mongolia,Ulaanbaatar,10/06/2020,12,21,7,-5,71
Mongolia,Ulaanbaatar,11/06/2020,9,17,5,-5,71
Mongolia,Ulaanbaatar,12/06/2020,4,13,3,-3,71
Mongolia,Ulaanbaatar,13/06/2020,7,19,15,-9,71
Mongolia,Ulaanbaatar,14/06/2020,7,18,20,-12,71
France,Paris,15/02/2020,-12,4,-8,-1,14
France,Paris,16/02/2020,-6,4,-1,-2,14
France,Paris,17/02/2020,-2,-11,-20,4,14
France,Paris,18/02/2020,-1,-8,-18,3,14
France,Paris,19/02/2020,-7,-10,-15,2,14
France,Paris,20/02/2020,-3,-8,-19,4,14
France,Paris,21/02/2020,-4,-6,-18,4,14
France,Paris,22/02/2020,-8,6,-8,0,14
France,Paris,23/02/2020,-2,7,-2,0,14
France,Paris,24/02/2020,-1,0,2,1,14
France,Paris,25/02/2020,-3,1,2,0,17
France,Paris,26/02/2020,-4,-3,2,1,17
France,Paris,27/02/2020,-2,0,1,1,17
France,Paris,28/02/2020,-2,3,3,1,17
France,Paris,29/02/2020,-4,5,1,1,31
France,Paris,01/03/2020,-11,-2,-2,1,31
France,Paris,02/03/2020,-6,-4,2,2,40
France,Paris,03/03/2020,-4,-3,2,0,40
France,Paris,04/03/2020,-8,-7,2,1,40
France,Paris,05/03/2020,-8,-4,1,2,40
France,Paris,06/03/2020,-6,-2,3,1,40
France,Paris,07/03/2020,-8,1,0,1,40
France,Paris,08/03/2020,-11,-6,-3,1,40
France,Paris,09/03/2020,-7,-8,0,2,40
France,Paris,10/03/2020,-10,-8,-1,2,40
France,Paris,11/03/2020,-9,-9,-1,1,40
France,Paris,12/03/2020,-9,-9,-2,2,40
France,Paris,13/03/2020,-14,-12,-3,4,43
France,Paris,14/03/2020,-28,-20,-8,6,48
France,Paris,15/03/2020,-53,-24,-17,5,48
France,Paris,16/03/2020,-47,-42,-47,18,56
France,Paris,17/03/2020,-73,-66,-68,30,91
France,Paris,18/03/2020,-84,-78,-76,35,91
France,Paris,19/03/2020,-83,-79,-78,38,91
France,Paris,20/03/2020,-84,-81,-78,41,91
France,Paris,21/03/2020,-88,-82,-64,26,91
France,Paris,22/03/2020,-89,-83,-59,19,91
France,Paris,23/03/2020,-83,-83,-80,38,91
France,Paris,24/03/2020,-84,-83,-81,40,91
France,Paris,25/03/2020,-85,-84,-81,38,91
France,Paris,26/03/2020,-84,-84,-81,40,91
France,Paris,27/03/2020,-85,-84,-80,42,91
France,Paris,28/03/2020,-88,-83,-66,26,91
France,Paris,29/03/2020,-91,-87,-63,20,91
France,Paris,30/03/2020,-86,-84,-81,39,91
France,Paris,31/03/2020,-92,-84,-82,40,91
France,Paris,01/04/2020,-92,-84,-80,37,91
France,Paris,02/04/2020,-92,-84,-81,40,91
France,Paris,03/04/2020,-88,-83,-80,42,91
France,Paris,04/04/2020,-89,-80,-65,26,91
France,Paris,05/04/2020,-90,-82,-59,19,91
France,Paris,06/04/2020,-86,-83,-81,38,91
France,Paris,07/04/2020,-85,-82,-81,39,91
France,Paris,08/04/2020,-86,-82,-80,36,91
France,Paris,09/04/2020,-85,-82,-81,39,91
France,Paris,10/04/2020,-85,-82,-79,41,91
France,Paris,11/04/2020,-87,-79,-63,25,91
France,Paris,12/04/2020,-89,-82,-58,19,91
France,Paris,13/04/2020,-91,-88,-91,42,91
France,Paris,14/04/2020,-82,-80,-79,37,91
France,Paris,15/04/2020,-84,-80,-78,36,91
France,Paris,16/04/2020,-83,-80,-79,38,91
France,Paris,17/04/2020,-84,-80,-78,40,91
France,Paris,18/04/2020,-87,-78,-60,25,91
France,Paris,19/04/2020,-89,-80,-54,18,91
France,Paris,20/04/2020,-82,-80,-78,36,91
France,Paris,21/04/2020,-82,-79,-77,37,91
France,Paris,22/04/2020,-83,-79,-75,34,91
France,Paris,23/04/2020,-82,-78,-76,37,91
France,Paris,24/04/2020,-83,-79,-75,39,91
France,Paris,25/04/2020,-85,-76,-57,24,91
France,Paris,26/04/2020,-87,-77,-51,17,91
France,Paris,27/04/2020,-81,-79,-75,35,91
France,Paris,28/04/2020,-81,-78,-75,34,91
France,Paris,29/04/2020,-82,-79,-74,34,91
France,Paris,30/04/2020,-77,-78,-74,35,91
France,Paris,01/05/2020,-91,-86,-90,45,91
France,Paris,02/05/2020,-80,-73,-54,23,91
France,Paris,03/05/2020,-87,-77,-49,18,91
France,Paris,04/05/2020,-75,-75,-72,33,91
France,Paris,05/05/2020,-77,-75,-72,34,91
France,Paris,06/05/2020,-76,-72,-70,31,91
France,Paris,07/05/2020,-74,-72,-71,32,91
France,Paris,08/05/2020,-83,-81,-86,41,91
France,Paris,09/05/2020,-80,-71,-50,22,91
France,Paris,10/05/2020,-84,-72,-43,16,91
France,Paris,11/05/2020,-58,-61,-61,25,77
France,Paris,12/05/2020,-57,-57,-60,25,77
France,Paris,13/05/2020,-59,-57,-59,23,77
France,Paris,14/05/2020,-57,-57,-60,24,77
France,Paris,15/05/2020,-58,-55,-58,25,77
France,Paris,16/05/2020,-59,-44,-33,11,77
France,Paris,17/05/2020,-61,-48,-24,8,77
France,Paris,18/05/2020,-51,-54,-57,23,77
France,Paris,19/05/2020,-52,-53,-57,23,77
France,Paris,20/05/2020,-49,-51,-56,19,77
France,Paris,21/05/2020,-56,-63,-82,28,77
France,Paris,22/05/2020,-51,-57,-65,26,77
France,Paris,23/05/2020,-56,-46,-28,12,77
France,Paris,24/05/2020,-59,-44,-17,5,77
France,Paris,25/05/2020,-47,-52,-56,21,77
France,Paris,26/05/2020,-48,-50,-53,21,75
France,Paris,27/05/2020,-49,-49,-51,19,75
France,Paris,28/05/2020,-46,-49,-52,21,75
France,Paris,29/05/2020,-48,-47,-51,21,75
France,Paris,30/05/2020,-48,-34,-12,7,75
France,Paris,31/05/2020,-48,-36,-1,3,75
France,Paris,01/06/2020,-45,-57,-75,24,75
France,Paris,02/06/2020,-38,-40,-47,16,66
France,Paris,03/06/2020,-41,-42,-46,16,66
France,Paris,04/06/2020,-44,-45,-48,19,66
France,Paris,05/06/2020,-43,-43,-46,18,66
France,Paris,06/06/2020,-38,-29,-11,6,66
France,Paris,07/06/2020,-40,-33,4,2,66
France,Paris,08/06/2020,-37,-43,-46,16,66
France,Paris,09/06/2020,-37,-40,-45,16,66
France,Paris,10/06/2020,-38,-40,-44,14,66
France,Paris,11/06/2020,-35,-40,-45,16,66
France,Paris,12/06/2020,-41,-40,-44,16,66
France,Paris,13/06/2020,-38,-25,-5,4,66
France,Paris,14/06/2020,-39,-30,6,2,66
Ireland,Dublin,15/02/2020,-10,-9,-4,2,4
Ireland,Dublin,16/02/2020,-4,-5,-1,2,4
Ireland,Dublin,17/02/2020,5,1,-7,2,4
Ireland,Dublin,18/02/2020,4,0,-5,1,4
Ireland,Dublin,19/02/2020,2,-1,-7,2,4
Ireland,Dublin,20/02/2020,6,-1,-8,2,4
Ireland,Dublin,21/02/2020,3,1,-9,2,4
Ireland,Dublin,22/02/2020,-1,1,-2,0,4
Ireland,Dublin,23/02/2020,-5,1,0,0,4
Ireland,Dublin,24/02/2020,-2,1,1,0,4
Ireland,Dublin,25/02/2020,-1,0,3,0,13
Ireland,Dublin,26/02/2020,0,1,2,0,13
Ireland,Dublin,27/02/2020,4,3,2,0,13
Ireland,Dublin,28/02/2020,5,5,1,0,13
Ireland,Dublin,29/02/2020,-7,-6,-2,2,17
Ireland,Dublin,01/03/2020,0,1,1,0,17
Ireland,Dublin,02/03/2020,2,2,1,0,17
Ireland,Dublin,03/03/2020,6,0,1,0,17
Ireland,Dublin,04/03/2020,4,-1,0,1,17
Ireland,Dublin,05/03/2020,4,-1,1,0,17
Ireland,Dublin,06/03/2020,3,-1,0,0,17
Ireland,Dublin,07/03/2020,-3,-3,0,1,17
Ireland,Dublin,08/03/2020,-1,-4,-1,0,17
Ireland,Dublin,09/03/2020,-4,-6,-1,2,17
Ireland,Dublin,10/03/2020,1,-5,0,1,17
Ireland,Dublin,11/03/2020,-5,-11,-4,3,17
Ireland,Dublin,12/03/2020,-7,-17,-6,4,31
Ireland,Dublin,13/03/2020,-22,-34,-30,14,38
Ireland,Dublin,14/03/2020,-36,-36,-14,9,38
Ireland,Dublin,15/03/2020,-40,-39,-18,9,46
Ireland,Dublin,16/03/2020,-34,-50,-54,20,46
Ireland,Dublin,17/03/2020,-59,-65,-83,30,46
Ireland,Dublin,18/03/2020,-51,-57,-54,24,46
Ireland,Dublin,19/03/2020,-53,-61,-56,26,46
Ireland,Dublin,20/03/2020,-57,-64,-56,28,46
Ireland,Dublin,21/03/2020,-62,-65,-44,18,46
Ireland,Dublin,22/03/2020,-63,-63,-44,14,46
Ireland,Dublin,23/03/2020,-56,-67,-60,26,46
Ireland,Dublin,24/03/2020,-57,-69,-62,27,55
Ireland,Dublin,25/03/2020,-66,-70,-64,29,55
Ireland,Dublin,26/03/2020,-67,-72,-65,30,62
Ireland,Dublin,27/03/2020,-68,-74,-65,31,74
Ireland,Dublin,28/03/2020,-82,-80,-59,23,81
Ireland,Dublin,29/03/2020,-85,-82,-58,21,81
Ireland,Dublin,30/03/2020,-78,-81,-76,34,81
Ireland,Dublin,31/03/2020,-77,-80,-77,34,81
Ireland,Dublin,01/04/2020,-78,-81,-77,36,81
Ireland,Dublin,02/04/2020,-78,-82,-77,38,81
Ireland,Dublin,03/04/2020,-77,-82,-76,38,81
Ireland,Dublin,04/04/2020,-80,-79,-62,23,81
Ireland,Dublin,05/04/2020,-81,-81,-57,21,81
Ireland,Dublin,06/04/2020,-73,-80,-76,34,85
Ireland,Dublin,07/04/2020,-72,-77,-76,33,85
Ireland,Dublin,08/04/2020,-74,-79,-76,34,85
Ireland,Dublin,09/04/2020,-73,-80,-76,36,85
Ireland,Dublin,10/04/2020,-75,-81,-81,38,85
Ireland,Dublin,11/04/2020,-77,-76,-60,22,85
Ireland,Dublin,12/04/2020,-91,-85,-61,22,85
Ireland,Dublin,13/04/2020,-80,-85,-89,38,85
Ireland,Dublin,14/04/2020,-74,-78,-75,33,85
Ireland,Dublin,15/04/2020,-75,-78,-75,34,85
Ireland,Dublin,16/04/2020,-87,-75,-74,36,85
Ireland,Dublin,17/04/2020,-87,-75,-74,37,85
Ireland,Dublin,18/04/2020,-89,-73,-57,23,85
Ireland,Dublin,19/04/2020,-89,-73,-53,20,85
Ireland,Dublin,20/04/2020,-87,-74,-74,32,85
Ireland,Dublin,21/04/2020,-86,-73,-73,32,85
Ireland,Dublin,22/04/2020,-86,-73,-74,33,85
Ireland,Dublin,23/04/2020,-86,-74,-73,32,85
Ireland,Dublin,24/04/2020,-86,-74,-73,35,85
Ireland,Dublin,25/04/2020,-87,-67,-55,21,85
Ireland,Dublin,26/04/2020,-89,-74,-52,20,85
Ireland,Dublin,27/04/2020,-85,-72,-73,31,85
Ireland,Dublin,28/04/2020,-85,-73,-73,28,85
Ireland,Dublin,29/04/2020,-86,-76,-74,34,85
Ireland,Dublin,30/04/2020,-77,-76,-73,32,85
Ireland,Dublin,01/05/2020,-76,-75,-72,36,85
Ireland,Dublin,02/05/2020,-78,-66,-52,21,85
Ireland,Dublin,03/05/2020,-78,-67,-47,18,85
Ireland,Dublin,04/05/2020,-76,-76,-86,35,85
Ireland,Dublin,05/05/2020,-72,-69,-71,30,85
Ireland,Dublin,06/05/2020,-73,-69,-71,32,85
Ireland,Dublin,07/05/2020,-74,-73,-71,33,85
Ireland,Dublin,08/05/2020,-73,-70,-69,33,85
Ireland,Dublin,09/05/2020,-76,-61,-48,18,85
Ireland,Dublin,10/05/2020,-80,-76,-47,19,85
Ireland,Dublin,11/05/2020,-72,-71,-70,30,85
Ireland,Dublin,12/05/2020,-71,-70,-69,30,85
Ireland,Dublin,13/05/2020,-72,-69,-69,32,85
Ireland,Dublin,14/05/2020,-73,-66,-69,30,85
Ireland,Dublin,15/05/2020,-74,-69,-68,33,85
Ireland,Dublin,16/05/2020,-76,-59,-47,18,85
Ireland,Dublin,17/05/2020,-77,-62,-40,17,85
Ireland,Dublin,18/05/2020,-66,-62,-66,28,82
Ireland,Dublin,19/05/2020,-65,-56,-65,26,82
Ireland,Dublin,20/05/2020,-64,-55,-65,27,82
Ireland,Dublin,21/05/2020,-65,-62,-65,29,82
Ireland,Dublin,22/05/2020,-67,-66,-63,31,82
Ireland,Dublin,23/05/2020,-70,-59,-40,18,82
Ireland,Dublin,24/05/2020,-68,-48,-32,13,82
Ireland,Dublin,25/05/2020,-61,-57,-64,25,82
Ireland,Dublin,26/05/2020,-61,-56,-61,25,82
Ireland,Dublin,27/05/2020,-62,-54,-62,26,82
Ireland,Dublin,28/05/2020,-62,-54,-61,26,82
Ireland,Dublin,29/05/2020,-62,-55,-61,26,82
Ireland,Dublin,30/05/2020,-67,-43,-27,12,82
Ireland,Dublin,31/05/2020,-66,-45,-20,11,82
Ireland,Dublin,01/06/2020,-61,-56,-81,27,82
Ireland,Dublin,02/06/2020,-58,-50,-60,23,82
Ireland,Dublin,03/06/2020,-63,-59,-61,27,82
Ireland,Dublin,04/06/2020,-62,-60,-60,28,82
Ireland,Dublin,05/06/2020,-61,-63,-59,28,76
Ireland,Dublin,06/06/2020,-65,-63,-30,16,76
Ireland,Dublin,07/06/2020,-63,-56,-22,13,76
Ireland,Dublin,08/06/2020,-49,-53,-58,22,76
Ireland,Dublin,09/06/2020,-51,-58,-58,23,76
Ireland,Dublin,10/06/2020,-54,-60,-59,25,76
Ireland,Dublin,11/06/2020,-56,-63,-59,27,76
Ireland,Dublin,12/06/2020,-56,-60,-57,26,76
Ireland,Dublin,13/06/2020,-56,-46,-22,11,76
Ireland,Dublin,14/06/2020,-56,-45,-16,10,76
Kuwait,Al Ahmadi,15/02/2020,2,8,5,1,6
Kuwait,Al Ahmadi,16/02/2020,-2,9,8,0,6
Kuwait,Al Ahmadi,17/02/2020,-2,5,7,0,6
Kuwait,Al Ahmadi,18/02/2020,0,4,7,0,11
Kuwait,Al Ahmadi,19/02/2020,0,8,7,0,11
Kuwait,Al Ahmadi,20/02/2020,1,10,7,0,11
Kuwait,Al Ahmadi,21/02/2020,3,8,4,1,14
Kuwait,Al Ahmadi,22/02/2020,6,13,5,0,14
Kuwait,Al Ahmadi,23/02/2020,5,14,5,-1,14
Kuwait,Al Ahmadi,24/02/2020,8,12,5,-2,14
Kuwait,Al Ahmadi,25/02/2020,3,4,-43,14,14
Kuwait,Al Ahmadi,26/02/2020,-4,-9,-41,16,14
Kuwait,Al Ahmadi,27/02/2020,-16,-12,-18,10,14
Kuwait,Al Ahmadi,28/02/2020,-23,-12,1,6,14
Kuwait,Al Ahmadi,29/02/2020,-12,0,3,3,14
Kuwait,Al Ahmadi,01/03/2020,-9,3,1,3,28
Kuwait,Al Ahmadi,02/03/2020,-8,4,1,3,28
Kuwait,Al Ahmadi,03/03/2020,-5,6,0,4,28
Kuwait,Al Ahmadi,04/03/2020,-5,6,1,3,28
Kuwait,Al Ahmadi,05/03/2020,-8,6,0,4,28
Kuwait,Al Ahmadi,06/03/2020,-11,-3,1,4,28
Kuwait,Al Ahmadi,07/03/2020,-8,4,4,3,36
Kuwait,Al Ahmadi,08/03/2020,-8,6,2,3,36
Kuwait,Al Ahmadi,09/03/2020,-8,3,1,4,36
Kuwait,Al Ahmadi,10/03/2020,-8,5,-1,5,42
Kuwait,Al Ahmadi,11/03/2020,-3,7,0,3,60
Kuwait,Al Ahmadi,12/03/2020,-24,-6,-16,12,71
Kuwait,Al Ahmadi,13/03/2020,-38,-21,-7,10,74
Kuwait,Al Ahmadi,14/03/2020,-33,-18,-10,10,74
Kuwait,Al Ahmadi,15/03/2020,-35,-17,-22,13,74
Kuwait,Al Ahmadi,16/03/2020,-39,-21,-25,14,74
Kuwait,Al Ahmadi,17/03/2020,-40,-27,-26,15,74
Kuwait,Al Ahmadi,18/03/2020,-43,-31,-28,17,74
Kuwait,Al Ahmadi,19/03/2020,-43,-26,-27,17,74
Kuwait,Al Ahmadi,20/03/2020,-51,-39,-21,15,74
Kuwait,Al Ahmadi,21/03/2020,-40,-24,-19,12,74
